status,propertyType,baths,fireplace,city,schools,sqft,zipcode,beds,state,stories,target
4,1228,2.5,1535,1378,53787,1403.0,1459,3.0,7,2.0,215000.0
4,1189,2.5,7,437,51555,1875.0,943,3.0,21,2.0,329990.0
125,1240,2.0,1535,990,38080,941.0,1328,3.0,7,2.0,384900.0
115,469,3.0,1552,74,50250,2331.0,3033,3.0,4,2.0,320000.0
125,1245,2.5,1535,211,7869,1168.0,328,3.0,24,2.0,71900.0
4,495,2.5,1535,1693,127446,728.0,481,3.0,5,2.0,427500.0
125,1244,18.0,1535,1589,34671,6518.0,4087,12.0,36,1.0,1450000.0
125,1245,2.0,1535,538,200684,1676.0,215,4.0,24,2.0,938000.0
125,1245,2.0,1535,767,131865,1296.0,244,3.0,24,2.0,445000.0
125,1240,2.5,1535,865,243334,783.0,3256,3.0,23,2.0,154900.0
125,1245,2.0,1592,385,43614,1873.0,2493,3.0,32,1.0,350000.0
4,1129,1.0,7,314,24082,1600.0,1843,4.0,25,2.0,78900.0
4,1129,2.5,7,1211,184713,3525.0,1855,3.0,25,2.0,465000.0
73,1128,7.0,1591,1069,230100,6940.0,1630,6.0,31,3.0,1695000.0
125,1240,2.0,1535,1088,234106,1039.0,83,2.0,24,25.0,1960000.0
125,1245,4.0,1592,1403,196947,3269.0,2867,5.0,32,2.0,285000.0
125,1245,2.5,1592,714,114248,1336.0,1291,2.0,7,2.0,279900.0
4,863,0.0,1535,493,206437,0.0,1521,3.0,7,2.0,194000.0
125,1246,2.0,1592,726,137409,1483.0,2667,3.0,32,1.0,246000.0
125,1246,3.0,1592,1382,45478,1635.0,3881,3.0,3,2.0,344900.0
79,1129,2.0,1507,1035,2349,2218.0,1234,3.0,7,1.0,245000.0
125,1245,2.0,1592,1767,76140,1337.0,3459,3.0,3,1.0,880000.0
125,1245,2.0,1592,556,73632,4286.0,2565,3.0,32,1.0,1499999.0
21,133,2.5,1535,1403,203638,2399.0,2860,3.0,32,2.0,216000.0
125,1245,3.0,1592,1382,138827,2311.0,3879,4.0,3,2.0,415000.0
124,1128,6.0,1535,726,13864,6256.0,2644,4.0,32,2.0,6100000.0
4,863,2.5,1535,1187,120992,0.0,1156,3.0,7,2.0,24500.0
4,1189,2.5,1535,765,83220,922.0,1160,3.0,7,2.0,164000.0
125,1245,2.5,1535,35,108999,1440.0,2965,3.0,32,2.0,78000.0
125,1245,4.0,1592,759,66196,2888.0,2438,3.0,32,2.0,380000.0
125,1240,2.0,1535,1593,94149,1134.0,1432,2.0,7,1.0,117000.0
125,1240,2.0,1535,869,63476,1160.0,1391,2.0,7,2.0,132000.0
4,1129,2.0,1535,726,24450,2024.0,2704,4.0,32,1.0,300000.0
125,1245,3.0,1535,474,132041,2608.0,3012,4.0,32,2.0,454900.0
125,1240,3.0,1535,1088,201286,1477.0,88,3.0,24,2.0,2875000.0
125,1245,2.5,1535,556,75340,1060.0,2559,3.0,32,1.0,250000.0
4,1228,2.5,1535,1237,181135,1100.0,1395,3.0,7,2.0,195000.0
4,1129,2.0,8,765,176870,1727.0,1169,3.0,7,2.0,182500.0
4,1129,2.0,1535,1277,151343,1468.0,1513,3.0,7,1.0,264900.0
124,399,2.0,1535,1498,94919,925.0,1452,1.0,7,8.0,215000.0
125,1245,2.0,1535,193,200928,1875.0,198,3.0,24,2.0,689000.0
124,1128,4.0,1535,726,187682,2035.0,2679,3.0,32,3.0,339000.0
125,1245,2.0,1592,914,192524,1267.0,3333,2.0,3,1.0,1699000.0
125,1240,2.5,1535,1417,37862,630.0,3613,3.0,3,1.0,214999.0
124,1128,2.0,1535,990,16125,1272.0,1367,3.0,7,1.0,370035.0
4,1228,2.5,1535,548,29712,1605.0,1378,3.0,7,2.0,439900.0
125,1245,2.0,1592,980,129214,3151.0,1707,4.0,31,3.0,385000.0
119,1129,2.0,8,1210,125725,1575.0,3214,4.0,1,1.0,259000.0
125,1245,3.0,1592,765,15787,2264.0,1165,4.0,7,1.0,395000.0
124,1128,2.0,1535,765,186322,2003.0,1167,4.0,7,1.0,327990.0
4,1228,2.5,6,229,89116,1620.0,3049,3.0,4,2.0,447220.0
55,469,2.5,1535,1612,205120,1944.0,1774,3.0,25,3.0,435000.0
125,1245,8.0,1592,1415,191188,11700.0,1080,7.0,9,2.0,1090000.0
66,1128,4.0,1535,863,219540,2879.0,2812,4.0,32,2.0,385000.0
66,1128,1.0,1535,1069,41805,930.0,1627,3.0,31,1.0,299900.0
4,1189,2.5,1535,726,150374,1776.0,2690,3.0,32,1.0,198500.0
4,1129,2.0,1535,893,126871,2040.0,3213,5.0,1,2.0,283990.0
4,1228,2.5,141,280,185222,5827.0,1657,3.0,31,2.0,1795000.0
79,469,2.0,1535,1310,86812,1344.0,1570,3.0,7,3.0,183000.0
125,1245,3.0,1592,586,172564,3172.0,2878,4.0,32,1.0,549900.0
125,1245,3.0,1535,1165,197011,2258.0,1246,3.0,7,2.0,329900.0
125,1245,3.0,1592,676,220587,2918.0,2808,3.0,32,1.0,443000.0
4,469,2.5,7,726,181882,1672.0,2681,2.0,32,2.0,259900.0
124,1228,3.0,1535,726,71401,2191.0,2687,3.0,32,3.0,352990.0
125,1245,2.0,1592,1002,70549,2434.0,2994,4.0,32,1.0,490000.0
125,1240,2.0,1535,193,46894,1175.0,209,2.0,24,24.0,1395000.0
125,1240,2.5,1535,1088,234633,716.0,109,3.0,24,25.0,870000.0
124,1128,3.0,1535,765,107377,2815.0,1189,4.0,7,1.0,695000.0
125,1240,3.0,1535,1289,74480,2407.0,743,3.0,21,2.0,750000.0
4,1129,2.5,1346,1466,224732,6402.0,1650,5.0,31,2.0,995000.0
125,1245,4.0,1592,971,219584,2215.0,2446,3.0,32,1.0,365060.0
4,1189,2.5,1535,726,26260,3397.0,2679,3.0,32,2.0,759000.0
73,1128,2.0,1591,1511,216983,2148.0,4146,3.0,36,2.0,564900.0
125,1242,2.5,1535,1221,3154,742.0,454,3.0,29,2.0,60000.0
125,1245,2.0,1535,1403,197221,1655.0,2867,3.0,32,1.0,275169.0
125,1240,2.5,1535,70,214970,850.0,1049,3.0,9,1.0,299999.0
125,1245,5.0,1535,819,164588,3291.0,1570,6.0,7,2.0,364900.0
4,1167,2.5,1535,1693,52873,1008.0,495,3.0,5,2.0,339500.0
125,1245,2.0,1535,1243,31756,1394.0,1573,4.0,7,2.0,209999.0
4,818,2.5,1535,990,80083,867.0,1321,3.0,7,2.0,300000.0
124,1128,3.0,1535,1403,219232,2563.0,2868,4.0,32,2.0,309990.0
4,683,2.5,1535,990,11736,1870.0,1370,3.0,7,2.0,360000.0
4,1228,2.5,1535,392,244681,4102.0,1399,3.0,7,2.0,1299999.0
125,1246,2.5,1592,726,185489,729.0,2655,3.0,32,1.0,125000.0
4,1129,2.5,1535,1506,118235,2564.0,4075,4.0,36,2.0,393950.0
125,1245,2.0,1592,278,200534,2367.0,1006,3.0,21,1.0,415000.0
4,863,2.5,1535,121,26999,0.0,1542,3.0,7,2.0,180000.0
4,1129,3.0,1535,1141,121761,3381.0,1552,3.0,7,1.0,705000.0
125,1245,3.0,1592,980,38166,2546.0,1717,4.0,31,2.0,154000.0
125,1245,2.0,1535,1221,6919,1140.0,440,3.0,29,2.0,130000.0
125,1242,2.5,1535,385,188141,7860.0,2475,3.0,32,2.0,1350000.0
125,1245,3.0,1535,1593,164117,3340.0,1445,5.0,7,2.0,349900.0
125,1240,2.5,1535,385,99869,552.0,2509,3.0,32,1.0,109000.0
124,1175,3.0,1535,416,21857,1743.0,1362,3.0,7,2.0,410000.0
4,291,2.5,1535,1584,25381,3952.0,1422,3.0,7,2.0,899000.0
125,1246,2.0,1592,865,243766,1398.0,3256,2.0,23,1.0,299950.0
66,1128,6.0,1535,1202,57865,5041.0,3420,5.0,3,2.0,2500000.0
4,1015,2.5,1535,1378,49199,825.0,1455,3.0,7,2.0,209900.0
4,863,2.5,1535,434,54057,0.0,1543,3.0,7,2.0,21900.0
125,1245,2.0,1535,1403,219569,1520.0,2863,3.0,32,1.0,195000.0
125,1245,3.0,1592,782,215650,1524.0,1669,3.0,31,1.0,279900.0
124,399,3.0,1535,990,15009,1647.0,1323,2.0,7,0.0,739000.0
125,1245,7.0,1592,662,139107,6177.0,2897,6.0,32,2.0,399000.0
125,1242,2.5,1592,879,60599,1420.0,1571,3.0,7,2.0,19900.0
124,1128,2.0,1535,376,128028,1275.0,1372,4.0,7,1.0,305000.0
125,1245,4.0,1592,1513,220871,4149.0,2743,5.0,32,1.0,569000.0
124,1175,3.0,1535,726,78366,3460.0,2703,3.0,32,2.0,375000.0
4,571,2.5,7,726,149072,2374.0,2631,3.0,32,3.0,458000.0
4,863,0.0,1535,1250,120062,0.0,1502,3.0,7,2.0,7700.0
124,1128,3.0,1449,1403,239286,2388.0,2867,3.0,32,1.0,421992.0
126,1245,2.5,1535,405,103118,739.0,2060,3.0,17,1.0,1000.0
66,1128,1.0,1535,765,97710,958.0,1163,2.0,7,1.0,29900.0
4,924,2.0,1535,1107,184914,864.0,1494,2.0,7,1.0,93500.0
125,1245,3.0,1535,968,219499,1670.0,2889,3.0,32,1.0,171000.0
66,1128,1.0,1535,1444,112965,1080.0,4015,2.0,36,2.0,555000.0
125,1240,2.0,1535,991,132479,890.0,1314,2.0,7,3.0,750000.0
66,949,2.5,1535,1407,7135,13847.0,3714,0.0,3,2.0,6495000.0
125,1245,4.0,1592,1069,41883,2007.0,1625,3.0,31,3.0,499900.0
125,1240,2.5,1535,70,214970,633.0,1049,3.0,9,1.0,210000.0
125,1245,2.5,1535,1684,158018,1653.0,2619,3.0,32,1.0,85000.0
125,1240,2.0,1535,726,172384,1492.0,2650,2.0,32,1.0,124000.0
127,1245,2.0,1535,556,73392,1372.0,2563,4.0,32,1.0,140000.0
124,399,2.0,1535,548,101822,1250.0,1388,2.0,7,5.0,214500.0
125,1240,3.0,1535,865,201044,1738.0,3254,2.0,23,9.0,2900000.0
66,399,2.0,1535,548,162046,946.0,1382,2.0,7,2.0,295000.0
125,1245,6.0,1592,252,77996,4434.0,1493,4.0,7,2.0,1249000.0
125,1245,5.0,1535,968,162455,4106.0,2888,4.0,32,2.0,587000.0
125,1245,7.0,1592,726,234828,5634.0,2649,5.0,32,2.0,2100000.0
125,1245,2.0,1535,971,210677,1877.0,2444,3.0,32,1.0,283500.0
4,59,2.5,7,1403,178985,1987.0,2836,3.0,32,2.0,349900.0
4,1129,2.0,1158,313,80885,1834.0,683,3.0,21,2.0,194900.0
4,668,2.5,1535,1726,11299,3486.0,1398,3.0,7,2.0,850000.0
125,1240,3.0,1535,765,43549,1176.0,1180,2.0,7,2.0,120000.0
79,924,2.0,1535,1107,185244,1152.0,1494,2.0,7,1.0,75000.0
125,1245,3.0,1535,1187,135781,3986.0,1156,4.0,7,2.0,345825.0
125,1245,6.0,1592,385,128416,4887.0,2480,4.0,32,2.0,1060000.0
4,1228,2.5,1535,580,25185,1250.0,1452,3.0,7,2.0,239900.0
124,1128,3.0,1535,1403,219232,2818.0,2868,4.0,32,2.0,315690.0
66,399,3.0,1535,1390,30383,2011.0,2352,3.0,18,1.0,539900.0
125,1245,3.0,1535,1715,145067,2097.0,1410,3.0,7,2.0,219000.0
124,1128,3.0,1535,765,213417,2678.0,1174,4.0,7,1.0,406600.0
4,470,2.5,1535,1693,127245,1765.0,479,3.0,5,2.0,899750.0
125,1245,2.5,1535,1511,131778,520.0,4137,3.0,36,1.0,164000.0
124,1128,2.0,1535,992,79622,1353.0,1286,3.0,7,1.0,344363.0
125,1245,3.0,1592,865,192658,2172.0,3264,4.0,23,2.0,369900.0
125,1242,2.5,1535,726,32404,840.0,2646,3.0,32,2.0,65000.0
124,399,3.0,1535,1227,20274,2040.0,1344,3.0,7,2.0,739900.0
124,399,2.0,1535,1165,40680,1060.0,1261,2.0,7,8.0,162500.0
125,1240,2.0,1535,1395,95004,1200.0,1452,2.0,7,1.0,435000.0
125,1245,4.0,1592,1254,14724,3281.0,2734,4.0,32,2.0,337500.0
124,1128,2.0,1591,385,198423,1730.0,2475,2.0,32,1.0,325000.0
4,1189,2.5,1535,765,223091,2954.0,1177,3.0,7,2.0,282500.0
125,1245,2.0,1535,667,217739,1846.0,2555,3.0,32,1.0,276024.0
125,1245,4.0,1535,1324,134640,1289.0,234,6.0,24,2.0,1300000.0
4,1228,2.5,1535,1133,176472,874.0,1275,3.0,7,2.0,149000.0
125,1245,4.0,1535,990,214420,3818.0,1343,4.0,7,1.0,1095000.0
126,1245,3.0,1592,980,244681,2026.0,1728,4.0,31,2.0,207264.0
66,1128,2.0,1591,1382,161646,1332.0,3868,3.0,3,1.0,475000.0
4,1228,2.5,1535,416,176031,769.0,1351,3.0,7,2.0,320000.0
4,469,2.5,7,114,224911,1871.0,2746,3.0,32,2.0,268500.0
125,1240,2.5,1592,1701,166663,604.0,2777,3.0,32,1.0,65500.0
124,399,1.0,1535,990,17375,791.0,1320,1.0,7,2.0,339000.0
125,1246,5.0,1592,70,139244,4160.0,1049,4.0,9,3.0,1150000.0
125,1244,3.0,1535,767,100511,1568.0,255,5.0,24,2.0,759000.0
125,1245,2.0,1535,1141,74196,1901.0,1550,3.0,7,1.0,229900.0
125,1240,2.5,1535,538,67352,500.0,231,3.0,24,6.0,398000.0
125,1240,2.5,1535,1693,172919,571.0,487,3.0,5,1.0,449000.0
124,1128,2.0,1591,1165,99976,1461.0,1272,3.0,7,0.0,258900.0
125,1245,2.0,1535,385,44017,1564.0,2482,3.0,32,1.0,135000.0
125,1245,3.0,1592,821,221280,3085.0,1699,5.0,31,2.0,425000.0
66,1128,2.0,1535,1382,3553,1781.0,3873,3.0,3,1.0,260000.0
125,1245,2.0,1535,606,230729,1470.0,234,3.0,24,2.0,690000.0
66,1128,2.0,1535,70,57685,1201.0,1062,3.0,9,1.0,227950.0
126,1245,2.0,1535,907,170885,2570.0,2520,4.0,32,1.0,103400.0
4,1228,2.5,1535,280,23425,1135.0,1656,3.0,31,1.0,155000.0
125,1245,3.0,1535,1403,134542,2259.0,2861,3.0,32,1.0,309990.0
4,423,2.5,1535,385,121475,2407.0,2468,3.0,32,2.0,1250000.0
4,1129,1.0,1535,313,149859,1177.0,1875,3.0,25,2.0,79900.0
124,1128,2.0,1591,385,138857,1722.0,2502,3.0,32,1.0,390000.0
125,1240,3.0,1592,1461,209989,1300.0,3467,2.0,3,2.0,575000.0
125,1244,5.0,1535,1221,96133,3800.0,472,4.0,29,3.0,479000.0
124,1128,2.0,1535,647,35932,1347.0,1452,3.0,7,0.0,240000.0
125,1241,2.0,1535,1739,143373,1350.0,214,2.0,24,2.0,508000.0
66,1128,3.0,1535,75,142395,2228.0,2949,4.0,32,2.0,605000.0
4,1155,2.5,7,726,179492,2284.0,2682,3.0,32,2.0,215000.0
125,1245,2.0,1592,306,131317,2225.0,1593,3.0,31,1.0,324900.0
126,1245,2.0,1592,1158,214397,1422.0,4108,3.0,36,1.0,307342.0
124,1128,4.0,1535,726,75086,2261.0,2628,3.0,32,2.0,460000.0
125,1245,5.0,1592,280,189403,5827.0,1657,4.0,31,2.0,1795000.0
66,1128,2.0,1591,385,136030,1702.0,2473,3.0,32,1.0,469000.0
124,1128,2.0,1535,992,19792,1176.0,1299,4.0,7,1.0,260095.0
124,1128,2.0,1449,1403,60368,1218.0,2845,2.0,32,1.0,110000.0
66,1128,7.0,1535,1756,198644,5901.0,691,5.0,21,2.0,765900.0
4,1175,2.5,1535,71,223417,2152.0,1178,3.0,7,2.0,885000.0
4,863,2.5,1535,1141,1570,0.0,1547,3.0,7,2.0,15000.0
4,13,2.5,1535,1403,204188,2275.0,2870,3.0,32,2.0,385000.0
66,1128,2.0,1535,1165,66183,1515.0,1264,3.0,7,1.0,260000.0
125,1240,2.0,1535,70,195505,1127.0,1052,2.0,9,1.0,405000.0
124,1128,2.0,1535,1403,211740,1914.0,2853,3.0,32,1.0,274900.0
125,1245,3.0,1592,812,244681,2250.0,1676,3.0,31,1.0,199900.0
4,1228,2.5,1535,1584,49147,1470.0,1422,3.0,7,2.0,200000.0
4,863,2.5,1535,1141,27175,0.0,1546,3.0,7,2.0,14995.0
125,1240,2.5,1535,291,10013,750.0,2280,3.0,11,9.0,200000.0
124,1128,4.0,1535,75,237331,3486.0,2938,4.0,32,2.0,618000.0
125,1245,4.0,1535,1616,74462,4522.0,3927,5.0,27,3.0,874900.0
124,1128,3.0,1535,765,61514,1985.0,1173,3.0,7,2.0,255990.0
125,1245,2.5,1535,405,103428,804.0,2080,2.0,17,1.0,34000.0
79,863,0.0,1535,1250,85539,0.0,1501,3.0,7,2.0,6900.0
73,399,1.0,1535,162,60373,1350.0,17,3.0,14,2.0,425000.0
125,1246,3.0,1535,1749,137231,1618.0,1023,3.0,21,2.0,262526.0
4,863,2.5,1535,773,54991,0.0,1646,3.0,31,2.0,449900.0
4,1129,2.0,1535,893,226556,1987.0,3213,3.0,1,2.0,289990.0
125,1245,6.0,1592,385,143458,7644.0,2494,5.0,32,2.0,2200000.0
125,1242,2.5,1535,188,157970,3807.0,140,8.0,24,2.0,1200000.0
126,1245,2.5,1535,405,103243,1408.0,2071,3.0,17,2.0,1000.0
125,1245,4.0,1535,70,65379,2413.0,1061,3.0,9,2.0,599900.0
77,1129,1.0,7,1646,223699,1400.0,4098,3.0,36,2.0,355000.0
4,1208,2.5,1535,278,117414,2603.0,989,3.0,21,2.0,1325000.0
4,469,2.5,7,726,121279,2160.0,2657,3.0,32,2.0,90000.0
66,1128,2.0,1535,1432,34882,1644.0,1118,2.0,9,2.0,110000.0
125,1240,2.0,1535,1395,101142,1450.0,1456,2.0,7,9.0,295000.0
4,1228,2.5,1535,1180,86038,1492.0,1501,3.0,7,2.0,155900.0
4,1228,2.5,1535,278,146849,2045.0,987,3.0,21,2.0,450000.0
125,1246,2.0,1535,1221,32986,1344.0,455,3.0,29,2.0,240000.0
125,1240,2.0,1535,291,7793,1916.0,2277,2.0,11,9.0,1425000.0
4,1228,2.5,1535,278,117425,4452.0,993,3.0,21,2.0,2150000.0
66,1128,3.0,1535,1382,111622,3230.0,3874,8.0,3,2.0,459000.0
4,1228,2.5,1535,868,26709,1548.0,1383,3.0,7,2.0,349000.0
124,399,2.0,1535,548,192162,1225.0,1379,1.0,7,9.0,595000.0
124,1175,3.0,1535,77,192852,1898.0,1364,3.0,7,2.0,695000.0
79,469,3.0,1535,269,227601,2161.0,1570,3.0,7,2.0,441000.0
125,1244,4.0,1535,385,129261,2489.0,2471,3.0,32,2.0,624000.0
125,1245,3.0,1535,1165,162984,3219.0,1263,4.0,7,2.0,344500.0
125,1245,2.5,1535,594,110591,1988.0,970,2.0,21,1.0,209000.0
125,1240,2.0,1535,990,41475,1373.0,1320,2.0,7,2.0,499900.0
125,1245,3.0,1592,1777,115345,2750.0,4129,4.0,36,2.0,462000.0
124,399,1.0,1535,990,16233,1038.0,1317,2.0,7,0.0,220000.0
125,1240,2.0,1535,291,59221,2108.0,2312,3.0,11,2.0,239000.0
4,1129,2.0,1507,1471,53062,2102.0,1555,2.0,7,2.0,1899000.0
4,1129,3.0,1013,368,51830,1992.0,3743,4.0,3,2.0,650000.0
125,1245,4.0,1535,821,221291,2833.0,1699,5.0,31,2.0,576900.0
125,1245,4.0,1535,1721,61632,3098.0,3156,5.0,33,1.0,449900.0
125,1245,3.0,1592,1724,236881,2862.0,1876,4.0,25,2.0,275000.0
125,1246,3.0,1592,1127,137289,2110.0,3442,3.0,3,2.0,584999.0
4,1129,1.5,7,1444,224551,1420.0,4012,3.0,36,2.0,664888.0
125,1244,16.0,1535,968,22284,5366.0,2887,3.0,32,2.0,399000.0
124,1128,3.0,1535,1403,220516,3058.0,2872,4.0,32,2.0,449990.0
4,729,2.5,1535,278,184281,2820.0,2207,3.0,35,2.0,565000.0
125,1245,4.0,1535,819,135896,2708.0,1568,6.0,7,2.0,299950.0
66,1128,2.0,1591,355,68311,1113.0,1704,3.0,31,1.0,115000.0
4,1129,4.5,962,333,178844,4682.0,2798,4.0,32,2.0,849900.0
4,1129,2.5,7,1069,86872,7000.0,1628,5.0,31,3.0,2549000.0
125,1240,2.0,1535,581,213367,1250.0,1228,2.0,7,2.0,165000.0
125,1245,4.0,1592,1306,244418,3644.0,3304,3.0,23,2.0,1049900.0
79,1129,2.5,7,815,126573,2809.0,2730,4.0,32,2.0,297200.0
125,1245,3.0,1592,1382,185402,2393.0,3873,4.0,3,2.0,399000.0
66,1175,3.0,1535,1693,132801,1683.0,488,3.0,5,3.0,850000.0
124,1128,4.0,1535,990,18429,3822.0,1350,5.0,7,1.0,723251.0
125,1245,7.0,1592,1745,144183,5386.0,334,5.0,24,2.0,790000.0
125,1244,2.0,1535,1583,34430,2472.0,282,4.0,24,2.0,24900.0
125,1245,2.5,1535,750,47122,1648.0,1979,2.0,12,2.0,40000.0
125,1244,3.0,1535,343,44399,1368.0,3330,3.0,3,2.0,550000.0
125,1245,3.0,1592,1513,235118,2519.0,2743,4.0,32,1.0,389900.0
4,1129,2.0,527,679,157258,1964.0,1602,3.0,31,1.0,279900.0
4,1189,2.5,1535,726,177031,1663.0,2715,3.0,32,1.0,238777.0
4,863,0.0,1535,1250,126052,0.0,1510,3.0,7,2.0,10000.0
125,1245,2.5,1535,405,102293,850.0,2084,3.0,17,1.0,40000.0
4,1129,2.5,1535,1738,350,3001.0,1617,3.0,31,2.0,1195000.0
125,1245,2.0,1535,726,41232,1807.0,2714,3.0,32,1.0,179000.0
4,1129,2.0,7,506,88657,1356.0,4036,3.0,36,2.0,425000.0
125,1245,2.5,1535,313,30743,1309.0,1835,3.0,25,2.0,39900.0
72,13,2.5,1535,1403,156623,1490.0,2829,3.0,32,2.0,332500.0
124,399,2.0,1535,1165,168577,1276.0,1274,3.0,7,1.0,189900.0
125,1240,3.0,1535,1193,143101,1356.0,1209,3.0,7,2.0,274500.0
66,1128,3.0,1535,1382,67527,2953.0,3885,5.0,3,2.0,499000.0
124,1128,4.0,1591,71,230431,4058.0,1178,4.0,7,2.0,1230211.0
4,863,0.0,1535,1250,125014,0.0,1511,3.0,7,2.0,9900.0
125,1241,2.0,1592,1088,233840,29000.0,107,3.0,24,2.0,1995000.0
126,1245,2.0,1592,865,164816,2398.0,3267,4.0,23,2.0,349876.0
125,1244,2.0,1535,914,38643,1466.0,3319,5.0,3,2.0,600000.0
124,1128,2.0,1535,556,168539,1415.0,2566,3.0,32,1.0,289000.0
125,1245,3.0,1592,60,20482,2006.0,2546,3.0,32,2.0,255000.0
125,1244,4.0,1535,193,115503,3080.0,176,10.0,24,2.0,899000.0
125,1245,4.0,1535,1522,135943,1400.0,237,3.0,24,2.0,599999.0
126,1245,2.0,1535,405,102474,2064.0,2061,3.0,17,2.0,1000.0
124,1175,3.0,1535,726,63238,2332.0,2679,3.0,32,2.0,400000.0
125,1245,7.0,1535,159,76704,5668.0,1519,6.0,7,2.0,2750000.0
4,1122,2.5,7,556,87842,3051.0,2599,3.0,32,2.0,314900.0
125,1246,2.0,1535,865,244319,1345.0,3270,2.0,23,1.0,325000.0
4,1129,2.0,1535,914,177350,1474.0,3327,3.0,3,2.0,1100000.0
66,1128,2.0,1535,1390,57394,5376.0,2361,2.0,18,2.0,275000.0
4,1140,2.5,1535,1179,49816,1899.0,1573,3.0,7,2.0,229000.0
4,863,0.0,1535,1277,152101,0.0,1504,3.0,7,2.0,17900.0
125,1245,4.0,1592,1749,212639,3400.0,1022,5.0,21,1.0,449900.0
124,1128,3.0,1535,765,210604,2190.0,1185,4.0,7,2.0,310990.0
4,1129,2.0,1535,1277,179091,1472.0,1500,3.0,7,1.0,450000.0
66,1128,5.0,1591,1395,95751,2804.0,1446,5.0,7,0.0,635000.0
125,1240,4.0,1535,1088,233529,2328.0,75,3.0,24,2.0,7000000.0
4,1189,2.5,1535,726,154079,2210.0,2708,3.0,32,2.0,239000.0
4,1129,2.0,1535,606,125987,1621.0,3206,3.0,1,1.0,317900.0
124,1128,3.0,1535,726,185855,2020.0,2721,4.0,32,1.0,799000.0
4,956,1.0,1535,1408,181740,2838.0,3496,1.0,3,2.0,1400000.0
4,863,2.5,1535,1036,118973,0.0,2241,3.0,35,2.0,149000.0
125,1245,2.0,1592,865,192683,1862.0,3264,3.0,23,1.0,369000.0
125,1245,2.0,1592,1252,190260,2234.0,1578,4.0,7,1.0,349900.0
4,469,2.5,1535,765,147877,1782.0,1169,3.0,7,2.0,199990.0
125,1245,3.0,1535,1593,94588,2297.0,1423,5.0,7,2.0,485000.0
4,1208,2.5,1535,278,226472,2637.0,1006,3.0,21,2.0,473410.0
125,1240,3.0,1535,75,171928,2037.0,2917,3.0,32,2.0,819000.0
125,1245,2.0,1535,1511,190034,1540.0,4134,4.0,36,1.0,160000.0
126,1245,2.5,1535,405,102673,1071.0,2087,2.0,17,1.0,1000.0
125,1240,2.5,1535,990,41550,836.0,1322,2.0,7,2.0,255000.0
4,464,750.0,98,385,121459,1191.0,2485,3.0,32,2.0,550000.0
4,1129,2.0,334,934,24783,1176.0,1607,2.0,31,1.0,279000.0
124,1128,2.0,1535,75,96810,1512.0,2924,3.0,32,1.0,234990.0
125,1238,2.5,1535,538,78377,1040.0,212,3.0,24,8.0,725000.0
0,1128,2.0,1535,1589,163519,1710.0,4090,2.0,36,1.0,441486.0
125,1245,2.0,1535,1205,200408,1775.0,2770,4.0,32,1.0,266990.0
125,1245,4.0,1592,278,199458,2915.0,997,4.0,21,2.0,295000.0
124,1128,2.0,1591,566,91212,1175.0,3677,2.0,3,0.0,112771.0
4,1228,2.5,1535,548,148499,800.0,1382,3.0,7,2.0,129000.0
125,1245,5.0,1535,330,6061,3200.0,1070,3.0,9,2.0,595000.0
4,598,2.5,1535,726,48241,1448.0,2670,3.0,32,1.0,205465.0
120,1129,2.5,850,278,90428,2018.0,1003,4.0,21,1.5,232000.0
4,863,2.5,1535,1630,55152,0.0,3416,3.0,3,2.0,999000.0
72,359,2.5,1535,193,127434,3000.0,177,3.0,24,2.0,929000.0
4,1129,1.5,1535,1027,227796,1268.0,2225,2.0,35,2.0,149900.0
79,1129,1.0,1553,280,87,1092.0,1658,2.0,31,2.0,52000.0
124,1128,2.0,1591,765,229099,1112.0,1165,2.0,7,1.0,175566.0
66,1128,2.0,1535,726,130283,1334.0,2699,3.0,32,1.0,190000.0
4,1189,2.5,1535,726,84242,2961.0,2663,3.0,32,2.0,254995.0
12,1129,2.0,1535,1693,117502,957.0,496,4.0,5,2.0,548999.0
4,156,2.5,1535,1403,88444,1669.0,2832,3.0,32,2.0,385000.0
125,1244,2.0,1535,1221,46139,1248.0,436,3.0,29,2.0,257500.0
79,1129,3.0,914,1650,88079,2417.0,3859,4.0,3,2.0,525000.0
4,1129,3.5,1535,1502,86152,0.0,1017,4.0,21,2.0,599000.0
125,1244,3.0,1535,193,238685,3700.0,200,4.0,24,2.0,2650000.0
125,1245,2.0,1535,1141,164735,1695.0,1550,3.0,7,1.0,164900.0
125,1245,4.0,1592,726,167585,2941.0,2679,3.0,32,4.0,549900.0
4,863,0.0,1535,1250,126518,0.0,1510,3.0,7,2.0,6000.0
125,1245,6.0,1592,726,158561,8158.0,2721,3.0,32,4.0,2985000.0
125,1245,2.0,1535,105,128931,2040.0,2785,2.0,32,2.0,120000.0
125,1246,2.0,1535,1221,244681,1020.0,466,3.0,29,2.0,245000.0
73,1128,2.0,1535,1661,106165,1772.0,4120,3.0,36,1.0,379900.0
125,1240,2.0,1535,405,104622,1010.0,2065,2.0,17,1.0,313000.0
125,1240,2.5,1535,869,61689,810.0,1386,3.0,7,3.0,64500.0
4,1129,3.0,1535,1223,52789,2431.0,3193,4.0,1,2.0,274900.0
66,1128,3.0,1535,865,114336,1793.0,3273,3.0,23,2.0,280000.0
